Reference,Zenon,World Cat,Zotero,Findspot,Geonames ,Pleiades,Lat,Long,ARCH coin type,Mint,Nomisma mint ID ,Mint uncertain?,Mint Lat,Mint Long,Mint 2 Nomisma ID,Authority,Find Region,Metal,Site type,Getty vocabulary 1,Getty vocabulary 2,Production From Date,Production To Date
,nmo:hasReferenceWork,nmo:hasReferenceWork,nmo:hasReferenceWork,nmo:hasFindspot,nmo:hasFindspot,nmo:hasFindspot,,,nmo:TypeSeriesItem,nmo:hasMint,nmo:hasMint,,,,nmo:hasMint,nmo:hasAuthority,nmo:hasFindspot,nmo:hasMaterial,,,,nmo:hasStartDate,nmo:hasEndDate
Ünal (2009) no. 9,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iia-c,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 10,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iia-c,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 11,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iia-c,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 12,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iia-c,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 13,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iia-c,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 14,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iia-c,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 15,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iia-c,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 16,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iia-c,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 17,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iia-c,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 18,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iii,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 19,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iii,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 20,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iii,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 21,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iii,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 22,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iii,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 23,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iii,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 24,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iii,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 25,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iii,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 26,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iii,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 27,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iii,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 28,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iii,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 29,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iii,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 30,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iii,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 31,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iii,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 32,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iii,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 33,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iii,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 34,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iii,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 35,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iii,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 36,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iii,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 37,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iii,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 38,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iii,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 39,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iii,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 40,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iii,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 41,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iii,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 42,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iii,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,300,250
Ünal (2009) no. 43,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_ivb,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,250,200
Ünal (2009) no. 44,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_ivb,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,250,200
Ünal (2009) no. 45,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iva,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,250,200
Ünal (2009) no. 46,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iva,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,250,200
Ünal (2009) no. 47,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iva,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,250,200
Ünal (2009) no. 48,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iva,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,250,200
Ünal (2009) no. 49,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iva,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,250,200
Ünal (2009) no. 50,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iva,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,250,200
Ünal (2009) no. 51,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iva,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,250,200
Ünal (2009) no. 52,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iva,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,250,200
Ünal (2009) no. 53,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iva,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,250,200
Ünal (2009) no. 54,https://zenon.dainst.org/Record/000876128,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/B6ZGWJVS/library,Cyme ,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,https://greekcoinage.org/iris/id/cyme_aeolis_ashton_2014_iva,Cyme,http://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,,,,250,200
